Date,Open,High,Low,Close,Volume
2017-01-10,24477.377306005066,24793.18752870928,23906.436207946404,24304.712701656143,11473
2017-01-11,26161.269099792895,26750.475859766066,25675.324448343137,27071.555320568394,35525
2017-01-12,28125.544266912962,28566.5550351374,27688.668380537034,27842.622223007722,38572
2017-01-13,30078.2731506325,30648.142031984204,29518.32808200033,30260.13387609105,47079
2017-01-14,31552.977061407368,32055.498148161376,31014.40597735422,32590.815088547803,40110
2017-01-15,27822.768560539604,28168.456737745317,27403.757570448546,27759.267648523353,45504
2017-01-16,30560.300293431235,31076.729769968293,29918.39673229451,30731.870907405275,36888
2017-01-17,27733.851202940034,28453.473517155315,27204.515999307736,27656.743493888116,11946
2017-01-18,28165.446591024156,28714.745236875602,27592.464654797393,29155.342425875035,31943
2017-01-19,25780.016709455333,26274.264934154788,25140.82462068734,25573.837060186295,25740
2017-01-20,27230.300261667286,27837.834601862975,26728.111379550803,28256.98392349785,36445
2017-01-21,25944.946183150998,26466.01302967131,25413.250982452588,25862.075867433345,19176
2017-01-22,27072.380241068,27593.33366409428,26491.37751721739,26384.812462309586,39866
2017-01-23,33160.92538982352,33551.76287260761,32733.411498203524,33704.42392628281,47269
2017-01-24,27151.80333350417,27675.18813608313,26646.39816721957,26908.069066499644,21618
2017-01-25,37897.14619451217,38500.69053615387,37384.59133584706,38393.5469137915,34736
2017-01-26,31479.953702642666,31896.347487432664,31075.559557811004,29296.43019470368,48682
2017-01-27,30554.508371084623,31196.95795320932,29822.744692217235,30558.67258060058,34601
2017-01-28,27424.92665945636,27915.756057041846,27065.6560038056,27057.242420450377,42850
2017-01-29,32100.929638226975,32512.15268707312,31730.74002859569,31250.322689001954,15804
2017-01-30,28273.086521286677,28872.8497289787,27641.66386371632,27830.493719814836,29525
2017-01-31,30366.029443936084,30837.350020362257,29794.70281885643,29907.06692850196,37419
2017-02-01,37680.25361480638,38256.20510355499,37282.85009655446,37641.864978925914,33746
2017-02-02,29711.82030082605,30182.644437600196,29151.09139931588,28617.959131798085,22812
2017-02-03,33447.81997885703,33941.837364504034,32801.034934357296,33700.8390030648,36686
2017-02-04,27890.470724622337,28439.826745055765,27393.497030382037,28983.442552786968,45852
2017-02-05,29895.034528509113,30424.124234268114,29135.152238501654,30119.777326067375,12045
2017-02-06,35312.40190690653,35612.84872886136,34984.80808799333,35959.59279428974,35336
2017-02-07,28119.0988266367,28506.97445262726,27549.716481250787,28994.748790327736,40460
2017-02-08,35437.345673990785,36030.28667246987,34820.69284036868,36426.53728373813,31668
2017-02-09,32123.255806366426,32610.04214747627,31534.1214162059,33619.36676062347,44320
2017-02-10,28312.599672317196,28760.226542040054,27833.035244981762,27913.23807369645,42575
2017-02-11,31897.223217166564,32261.365815640816,31426.26736536768,31322.43602903767,43592
2017-02-12,32917.66334888019,33309.689716752604,32373.248831771463,33544.43586753998,46516
2017-02-13,31865.42988665159,32163.250022655393,31283.85443798638,32432.042862377508,15578
2017-02-14,25289.32584032863,25779.197768458478,24729.078496700393,25909.866080021184,47965
2017-02-15,27818.588472525393,28258.744714467288,27214.582683446053,29330.014435925594,31079
2017-02-16,29257.444093345486,29660.785304246954,28859.33108905216,29266.54002038428,10937
2017-02-17,29776.69971269986,30269.887370183067,29299.476810612225,30117.624960416808,17595
2017-02-18,31862.016292652035,32398.41335573731,31456.01788586441,31077.705691465257,10424
2017-02-19,30533.103002799762,31242.422796020757,30071.714280408378,32241.35990198053,13051
2017-02-20,25993.966923869695,26342.778581913375,25392.444834688264,25724.730986902407,45673
2017-02-21,31140.59355301789,31756.531657347943,30629.795160945367,30894.020810489226,41342
2017-02-22,31831.75723585147,32429.067391952976,31071.07131953649,31554.357323044875,22238
2017-02-23,31679.37134379312,32101.46206985545,31160.030707074147,31163.45465687765,37786
2017-02-24,33242.342176663864,33762.66577212247,32736.37298860589,32658.792537585745,39668
2017-02-25,32501.766463646713,32956.00313871295,31991.14817170269,32082.803037335092,12694
2017-02-26,31377.54023768531,31896.109095727184,30941.321106971303,30284.903495244555,13595
2017-02-27,29789.502865624057,30440.415966964512,29295.286526861815,29161.248529413468,11267
2017-02-28,25017.117199452026,25577.67782271516,24404.338396740863,26576.287688610122,10421
2017-03-01,31288.85465739776,31839.715494721102,30777.45759058498,31877.378772310854,29650
2017-03-02,30623.063061489334,31080.03212949387,30202.40903447768,31363.78640287151,17017
2017-03-03,30814.73651158612,31166.33084509369,30407.244973633984,31756.503541519654,19849
2017-03-04,26169.75427253907,26648.90745148503,25714.774461705656,27637.06192402898,33513
2017-03-05,26756.830378775212,27377.4911942616,26249.444035334123,25339.692337620138,12226
2017-03-06,33159.45855999871,33506.741774339745,32540.099906451083,32175.55206776948,14388
2017-03-07,29881.334538430034,30275.825601612363,29515.383402566677,29238.355609714286,12422
2017-03-08,32044.502092117873,32557.12886574128,31576.484719906748,31668.718254926196,49994
2017-03-09,30084.955128391382,30486.489649906656,29570.524126447875,29844.499615923185,19269
2017-03-10,30089.268418487234,30510.016073775714,29772.638995250178,29731.6863762424,22177
2017-03-11,32814.851417927995,33272.49155975518,32398.211246224637,32990.29854843364,22032
2017-03-12,28451.86581534788,28815.304074928863,28019.8546693215,28480.10212794405,17316
2017-03-13,30288.36233082295,30690.950146201314,29867.959368208,29710.09449468035,12843
2017-03-14,28613.174133884873,29183.516925563603,28093.985179382707,26872.735112294817,38015
2017-03-15,28696.511317703054,29065.774339479958,28212.567278653234,27902.216353400097,14111
2017-03-16,29072.48362959408,29412.696416144598,28628.012239854183,28633.09270694402,32043
2017-03-17,30666.401314901137,31103.39881694775,30123.605052245875,30468.73776545496,40101
2017-03-18,28563.754135009567,29136.94968526055,27891.44666324494,27660.02016756114,46992
2017-03-19,33767.26837672056,34247.57619592087,33103.34272504639,33374.62320352342,37870
2017-03-20,27316.17809334149,27769.719985529926,27008.45527054772,26411.38818255302,47747
2017-03-21,29439.385067515923,29943.820947267483,28881.677849132408,29338.729586277255,45169
2017-03-22,28680.806825177475,29006.23608189151,28198.609154183858,27822.333762487382,39415
2017-03-23,34340.9336530612,34890.4042184387,33825.418118774665,33661.80992796482,25685
2017-03-24,30589.664329534724,31128.007832675088,30129.492632888978,29542.71702474341,25963
2017-03-25,33095.533618405905,33554.60277099633,32583.774755417184,32972.73306195008,39698
2017-03-26,25543.318880889085,26143.911332068725,25028.178141281882,24850.160664927167,39150
2017-03-27,30801.150797607777,31188.401187712472,30359.04597334267,31526.578210948122,31426
2017-03-28,32668.892386870313,33281.68328619567,32258.52914165283,32993.57260022463,16035
2017-03-29,30246.85196782627,30762.301334385797,29791.72153608822,30190.970473279358,17071
2017-03-30,33196.441125196056,33662.785866208236,32673.015198750378,32558.452727321026,30578
2017-03-31,28448.134649698884,28946.147286162053,27888.23501553046,28752.550893951928,38044
2017-04-01,34228.04232055674,34717.31584397565,33642.70742282273,34780.60303203565,38842
2017-04-02,36896.69437085775,37518.72266049952,36446.113373164444,37010.84510061906,26531
2017-04-03,28911.48431868102,29303.81640593392,28383.099861950748,30194.445803054565,12170
2017-04-04,28663.492435797685,29087.240511883025,28067.242176602354,29031.202290257537,34687
2017-04-05,34360.1534313531,34963.78372056035,33743.59394183869,35091.03920540753,47886
2017-04-06,34738.71643719214,35179.16294367376,34244.59972260529,34845.56876962092,17297
2017-04-07,28431.419918540196,29021.473226273356,27953.513091034158,28971.951481145778,14163
2017-04-08,28739.439548712427,29409.383147013297,28220.32712532879,28102.014562577086,45707
2017-04-09,29154.646173418478,29614.466670724316,28769.616920708217,28787.92748284824,48495
2017-04-10,25966.648466897168,26534.784699554697,25486.009418000718,26246.139309683072,34448
2017-04-11,27244.044160547404,27628.674932413418,26669.585520700093,27517.723745793308,13616
2017-04-12,26987.577699743797,27563.051029550577,26423.38298679943,27393.667158098397,48173
2017-04-13,27696.607304687615,28216.54970328629,27223.634065124003,28576.921618510598,41748
2017-04-14,29895.945337839657,30443.24916605568,29374.173517730942,28755.968400387326,38299
2017-04-15,30702.644197609563,31138.086990406024,30285.10923163863,29923.082159521327,21557
2017-04-16,34651.50147844223,34985.39313688551,34081.152263619726,34835.159591301635,48648
2017-04-17,27004.93787778363,27555.26308425858,26512.720021397276,26425.44697234086,24096
2017-04-18,32952.96719542975,33246.62688018181,32480.562340599365,35655.18178846124,43781
2017-04-19,29358.033467323472,29826.298418099217,28894.20585093281,29770.60916265958,18743
2017-04-20,29851.6088710427,30445.727057684697,29357.898257732686,29788.944191898572,17391
2017-04-21,32024.45847649981,32543.648250087113,31569.246240993005,31612.083058032724,19355
2017-04-22,26631.833935313105,27326.668199792086,26066.01963171285,26247.70410875867,15247
2017-04-23,31147.22923855215,31749.74015381033,30686.75759335377,31171.34176760429,16290
2017-04-24,30499.356624639167,30933.96678580661,29840.06021503643,30588.942170736173,44076
2017-04-25,31477.35379202445,31980.085130009593,30830.83274167631,31111.99447626964,35817
2017-04-26,30867.505931723455,31362.768861469012,30456.660280708908,30648.984134507533,47595
2017-04-27,37365.90041973269,37707.68274339807,36858.92999278976,38441.328079920364,42827
2017-04-28,28086.78004724605,28492.740155597618,27651.84570937967,29194.38401736688,36209
2017-04-29,28407.009134994547,28850.933044296562,27939.673891313407,28608.63631894245,49754
2017-04-30,28130.578420725706,28426.95637044011,27430.335673961225,27057.570638936315,42118
2017-05-01,28333.568642519236,28838.3179893444,27864.325784230816,28764.37116783047,25216
2017-05-02,28087.83861808045,28562.931433615144,27551.816014372704,29331.26457136927,17860
2017-05-03,33567.049593322656,33899.7602031915,33012.917463921825,34662.87447489256,23425
2017-05-04,34261.512743969564,34801.9340304973,33861.57568121789,34849.053426217295,23806
2017-05-05,28287.761118751572,28859.34839322067,27873.270666192493,29425.699482980228,34911
2017-05-06,27502.933280687314,28025.6367285738,27123.535517828124,27545.64069867053,35406
2017-05-07,31414.246669159213,31881.839851638317,31002.84374254899,31916.729045026175,44360
2017-05-08,28343.330867157085,28902.475082332272,28128.333878088804,27798.710414096942,24464
2017-05-09,31898.79545326653,32466.817489314202,31344.33721318717,32132.6078181911,40587
2017-05-10,30608.7690625539,31139.509419525868,29903.349678428294,31672.39645773032,48865
2017-05-11,25452.767655008305,25870.30642996483,24937.98558110465,24981.228925818792,16458
2017-05-12,34642.515603990185,35170.1756805413,34284.14248992425,33953.360860418754,19151
2017-05-13,35387.633019286564,36007.18108436911,34951.91065757656,35465.62417050552,46934
2017-05-14,28161.633928546842,28601.97102268567,27707.521613049343,27980.304165567642,16488
2017-05-15,28836.89532019205,29546.68925410529,28438.653797913386,29356.213497048386,34541
2017-05-16,30857.596172174715,31305.033078776178,30271.5779083352,30494.988551417082,31803
2017-05-17,31003.370369961074,31506.611071295087,30422.344365523542,32378.122062443246,34718
2017-05-18,31975.63281801849,32408.384258417856,31591.177997400257,30943.891939649646,21170
2017-05-19,36030.61361629905,36552.94069989108,35458.1055118543,37033.60144527484,27430
2017-05-20,29469.158317517853,29794.936148254325,28816.477051160127,28857.27893487137,19260
2017-05-21,27605.10826638464,28050.504086502966,26914.852445861685,26168.32207871742,17636
2017-05-22,25862.042315956416,26252.83019592156,25075.52111364782,26052.34244103551,46955
2017-05-23,27807.209880174243,28320.74371496347,27397.409145118563,27603.523491363136,46108
2017-05-24,29900.61908137861,30500.0638189295,29118.19703873909,29012.931587056184,48945
2017-05-25,35383.673590553364,35948.27420926482,34919.09422940424,34038.572077181154,25941
2017-05-26,28447.166102891486,28710.000166805596,28006.412648429538,28440.47747307432,13435
2017-05-27,30671.363854916697,31375.570820209487,30138.65661742891,31452.03336821575,38355
2017-05-28,29950.731311781743,30480.25930584383,29508.937445191044,30418.6941062509,17300
2017-05-29,33565.17982034425,33987.52990629495,33025.2754062796,33610.54513941566,32183
2017-05-30,37580.79727762086,38096.51006951996,37212.804996394596,37963.87533619505,43733
2017-05-31,28407.39368123904,28925.01266348931,27931.26894144538,28385.622375336752,17444
2017-06-01,28531.681672445335,28964.996800750177,27903.123449009167,27387.902278021036,35755
2017-06-02,33132.48263120722,33652.274297941425,32638.188760350335,31995.767443028464,33062
2017-06-03,32045.674468878933,32484.927240116904,31531.514890204944,31883.13964569119,24610
2017-06-04,35540.1219772081,35999.6857779391,34992.59611673637,35411.59934811524,10500
2017-06-05,31751.78455597789,32183.156642402384,31134.718393046125,32432.570698783304,14554
2017-06-06,28922.12372763882,29278.856598664854,28587.646198857765,29527.967106658616,35545
2017-06-07,31771.964492076928,32286.548139098468,31213.512086893184,32256.070904684086,16771
2017-06-08,33326.11074174872,33884.64068540036,32852.9246556729,33101.88457128698,27499
2017-06-09,32461.446543592094,33012.93490319973,31944.78275406091,31356.924807503983,13932
2017-06-10,31521.822093321894,32103.814618585417,30915.827076345657,31851.479002974713,36055
2017-06-11,33200.02406876746,33732.458089768945,32819.44273390865,33620.159519377194,47202
2017-06-12,33507.88677133702,33954.61422151533,33109.15121548133,31597.06160135487,37700
2017-06-13,34146.476973112585,34730.443359555706,33840.019969083965,33479.006423846455,13567
2017-06-14,31946.12966276893,32310.377908784736,31501.045556945308,31393.28616085381,11658
2017-06-15,29498.645759049436,29908.578620798187,28865.602524611553,29593.325919948184,36627
2017-06-16,30440.141059299967,30843.72105215764,29952.199778147315,29797.452713087412,48568
2017-06-17,33619.52689952507,34227.532505439005,33253.539389090554,33589.01924446536,30760
2017-06-18,27549.192987038292,28143.4718384523,27097.760861495797,27380.7650347559,39985
2017-06-19,31106.019926618705,31654.750450323205,30754.806096967768,30978.700349388524,24408
2017-06-20,28819.98356301792,29427.176549539097,28432.502173191035,28246.868128057322,39832
2017-06-21,30086.234468804454,30498.306190563257,29547.35257777808,29575.04642555111,45583
2017-06-22,33835.3555878219,34370.215099807996,33452.7429204525,32971.141939997346,43738
2017-06-23,30573.29720405971,31060.77976122139,29962.033773539377,30877.351156518773,34204
2017-06-24,30139.309644468445,30723.997854856938,29646.42167355148,30596.19174734154,23285
2017-06-25,25920.43157706024,26408.90915380502,25411.87210666579,25303.93721695997,42975
2017-06-26,32238.760698081664,32700.266409240656,31766.597994842454,33455.2727748953,26643
2017-06-27,31936.452543423227,32490.543395279325,31359.167759568856,31684.771385469587,15025
2017-06-28,36489.76416991638,37077.381086635505,35911.44818113868,37713.91266895363,47126
2017-06-29,29076.665295140996,29509.830775656315,28543.159859949777,28562.963556075712,26888
2017-06-30,30657.450982991817,31151.34341585658,30100.97207240105,29036.18876171227,44527
2017-07-01,30748.151051132267,31142.3069877681,30269.36001812431,31069.909311062147,33898
2017-07-02,34732.359839290424,34982.55373754113,34178.13953859952,34931.19592338561,24387
2017-07-03,29714.113402839143,30234.159365980515,29247.90118038652,29741.62843908521,13794
2017-07-04,30837.06457731102,31397.95511293648,30336.84141509478,30323.278594555828,13590
2017-07-05,31823.68952914962,32349.89621005829,31351.153904086248,31796.031748760965,24698
2017-07-06,30559.827369469076,30864.87119769364,30105.549223400994,30150.819803173454,22332
2017-07-07,28660.699156348415,29125.614213340767,28229.610336120593,28418.819503283015,49738
2017-07-08,30582.269978694923,30860.435202689816,30035.500968309036,31255.575783306984,19593
2017-07-09,33220.89524957931,33857.86536034473,32589.834658297965,33368.26903320339,40107
2017-07-10,26920.45410176682,27311.84864355501,26303.343904599864,27408.4152116324,41490
2017-07-11,30398.909022440628,31024.449383386618,30024.565556035173,30213.414217139994,46097
2017-07-12,27899.637555182482,28494.224519550895,27270.717250041795,27626.023678538662,21036
2017-07-13,33585.13988677453,33995.08085152092,33116.955736936325,32662.353862063614,38561
2017-07-14,25430.439285648674,25817.1607905219,24870.365984134114,25134.409995594116,24372
2017-07-15,28323.234458185234,28858.271479823867,27913.855991389955,25666.342813713924,44860
2017-07-16,31131.63562519356,31547.203221475254,30617.43763380616,30659.458052149053,29351
2017-07-17,34696.572087703025,35206.82055191885,34165.19976941333,34631.072745950354,40327
2017-07-18,29802.749216781038,30254.466457700346,29451.209695973004,30253.688140197162,28059
2017-07-19,28334.401419920403,28656.28557847384,27773.574703285984,28119.45911790044,37188
2017-07-20,35643.47120832177,35920.42440640932,35008.87770753793,35921.61004211777,43055
2017-07-21,25655.95829875127,26178.62672360073,25173.423093319434,23912.127369639074,12316
2017-07-22,23403.582130139755,23847.426355506694,22767.565317056953,23358.112648374197,26259
2017-07-23,31320.04335016,31764.734368468584,30839.012699505238,29976.441115829275,45606
2017-07-24,28493.837326942168,29063.423710851548,27908.878873837508,27527.194514414703,21829
2017-07-25,26936.30154860786,27553.645776271103,26658.15854520297,26786.56911031677,18137
2017-07-26,32125.06934189806,32597.814869761878,31383.191563966713,33146.0805321969,34502
2017-07-27,30731.402141313596,31197.34227062261,30081.8563167893,31028.367552089643,37204
2017-07-28,28307.764107789815,28857.778411101204,27836.226658215182,28322.348905499508,11265
2017-07-29,26159.086803987317,26523.39324701736,25856.295706651697,26143.462492413633,45751
2017-07-30,32617.371984840433,33139.6872903152,32088.569148009883,32046.468870276858,32285
2017-07-31,31950.603533875983,32505.7921310582,31594.996088583357,31515.416803177835,34315
2017-08-01,29702.47240866185,30270.495429503615,29157.9870549061,30044.37324503849,43379
2017-08-02,35539.910988143,35846.23571789275,34998.75441622657,34431.6225733874,46291
2017-08-03,26789.745701021544,27213.61017404065,26383.886017921748,27264.18894124796,37152
2017-08-04,25423.424487225784,25835.59816194344,24811.327784864345,25112.6188335307,15424
2017-08-05,27924.275790356267,28434.26448579719,27343.718320075648,28584.72145025192,19939
2017-08-06,29863.241950933505,30411.316408910305,29265.65961720465,30632.11671671917,40253
2017-08-07,30730.018347968075,31379.68938871267,30229.132577601184,29391.55113796348,44396
2017-08-08,29276.29182643101,29726.795278394202,28917.84423312238,28811.027215849237,23176
2017-08-09,31056.16618954289,31506.40893971197,30458.378962321778,30371.74403919039,17907
2017-08-10,26245.381727428667,26860.34892931654,25772.418867342247,24795.199355370154,13372
2017-08-11,34331.29381221978,34860.95150607281,33970.27182653905,33505.26719125225,37572
2017-08-12,29753.546464822295,30380.311615941093,29118.34252822486,31706.551141034568,34592
2017-08-13,33351.887494764385,33880.76029506537,32641.946742714135,33839.49541173434,23102
2017-08-14,31028.17603913311,31412.464377261786,30532.300852031032,32562.006414017716,35642
2017-08-15,31370.259657461353,31736.946821983573,30654.34754200102,32033.538409476023,13139
2017-08-16,31709.30184069661,32054.150615790717,31200.170367835475,31115.827311889832,21643
2017-08-17,31343.125680051944,31909.33086352779,30881.171270468578,31037.70872271271,28643
2017-08-18,31928.168279602633,32547.02796191133,31491.21412502118,32398.917223794877,45018
2017-08-19,33987.457590397295,34672.39380453593,33323.74934959802,34337.46255317573,48889
2017-08-20,30589.56350910441,31173.874042336734,30167.577897243187,30127.689896537744,38780
2017-08-21,32127.011272765536,32743.295130519036,31553.48434176804,30919.016736302172,26667
2017-08-22,29730.79291713832,30172.79128387295,29286.70930064424,32361.00186704931,40632
2017-08-23,34320.35164634842,34704.71006467404,33866.38232260585,34207.43190847417,48493
2017-08-24,27970.82309382219,28555.831027063945,27367.798124425233,27710.231979276094,39408
2017-08-25,35402.821298732444,35944.58937395638,34940.82498336138,35493.48886985669,34302
2017-08-26,29879.52614806697,30390.270585501057,29420.005686008997,29685.343276618147,31621
2017-08-27,25707.674693645855,26246.411841709152,25094.394223928375,25805.85781981024,23219
2017-08-28,30384.313244732366,30916.631792978187,29724.573515410204,31413.8710736255,35939
2017-08-29,27956.845027575357,28585.226713560714,27392.376047246933,27857.20624382622,46843
2017-08-30,32521.93064696617,33151.429205447865,32087.407624528565,31591.762295503962,22778
2017-08-31,28042.128062092826,28596.55009732686,27593.188912022586,27912.81302650994,48930
2017-09-01,28661.44970035566,29246.029987611953,28153.458173981657,28289.928275227732,39870
2017-09-02,24331.377807163408,24882.784062405884,23799.284800970843,25470.496956960887,32121
2017-09-03,28643.08104225277,29096.964069049307,28241.867633266746,29579.976294042826,40158
2017-09-04,22728.36202011313,23304.018487604444,22156.058226155143,22814.38202045777,33456
2017-09-05,25248.291529542832,25608.842022656907,24739.74019657887,24225.302845687427,22992
2017-09-06,32281.243968432893,32886.63312366248,31952.814800296706,31300.530157680936,35390
2017-09-07,32357.400475952498,32737.948181975895,31950.29312419857,32369.49908522014,26756
2017-09-08,31276.372685354894,31804.953014034367,30826.78555272006,31545.43106081192,31971
2017-09-09,27099.07157061236,27514.556174769743,26606.357339496466,26799.373315151515,17071
2017-09-10,29856.86593157406,30412.204829881503,29167.93805202366,29472.730264208272,37574
2017-09-11,29989.192382728295,30485.799860135503,29465.375252114332,29514.952996185377,29275
2017-09-12,26524.90593242237,26865.430336606038,26108.983121412235,26506.190764227213,16586
2017-09-13,34510.194905301454,35052.264868403305,33988.13182487074,32603.985023643003,29703
2017-09-14,32632.086871727013,33074.294794043744,32167.2956464724,31751.025568711244,36765
2017-09-15,29337.107478511007,29925.222150592344,28804.631654557652,28835.466802153125,20641
2017-09-16,30080.657516983592,30580.790085857032,29522.60074828003,31046.660072945127,46735
2017-09-17,30625.148423842656,31164.69052238146,30004.225359120264,29974.097510299514,10822
2017-09-18,23874.795394727127,24279.038499225608,23377.22404429413,24019.169908192092,42989
2017-09-19,29258.46785243821,29699.534629295475,28594.571799678226,29439.702053183006,49648
2017-09-20,27954.047256006605,28408.183392396495,27363.244989752984,28992.380460535212,22129
2017-09-21,26995.139970315253,27580.81021833951,26565.88392479647,28005.201895886574,25543
2017-09-22,29156.699121342135,29824.436830122686,28435.713554767288,29110.696746306203,35963
2017-09-23,35393.059580548565,35812.542405374275,34860.36012922155,35012.67178759701,46656
2017-09-24,31922.52858380103,32530.2133982668,31506.041034198253,31391.462101540477,39665
2017-09-25,28286.46303065161,28569.49528887904,27621.171725528566,28093.612452678983,23499
2017-09-26,31717.748344068477,32098.329403959247,31009.97058554863,31370.521660609596,20352
2017-09-27,34198.066309758,34602.188464139326,33701.36883612996,34640.96823724459,29654
2017-09-28,32773.901048738306,33138.65017979423,32324.266074775864,33110.14890272647,20117
2017-09-29,30178.891109760523,30520.532270781765,29696.128605505888,30652.332062676534,31077
2017-09-30,28059.189666883278,28600.48955809706,27487.71649413151,29066.616636032213,13993
2017-10-01,32094.66994084077,32573.26317106798,31466.884275337718,33584.96523796091,28982
2017-10-02,31180.45615626525,31718.39669602576,30623.40742317889,31280.186870991296,44434
2017-10-03,32685.579660083196,33254.62692869535,32175.40733923602,33565.150677199716,26312
2017-10-04,31905.51540504591,32432.07710436316,31255.714228015466,31624.187257978538,24338
2017-10-05,33148.658145958005,33714.434463573045,32679.94179326316,34096.66373282442,40173
2017-10-06,28394.294365318296,28887.341136694067,27791.202431481604,29243.50169105897,47525
2017-10-07,33952.18219690298,34333.482858072406,33480.98847673811,34758.91497285737,36690
2017-10-08,30592.7988140772,31198.58023215928,30049.69651827611,30668.054687030417,37328
2017-10-09,36225.7826178758,36666.87140459768,35737.138874354845,35691.09608668309,21360
2017-10-10,27932.436545731296,28338.876915855053,27438.021763996578,26816.813795438917,48883
2017-10-11,35207.89140949575,35690.09962191531,34745.63006124197,35175.86164347887,48205
2017-10-12,30593.732350387945,31002.451258458295,29959.246947269876,31820.142384187293,32625
2017-10-13,28045.745989156654,28504.00295095771,27619.038592967507,27797.870068065396,41850
2017-10-14,28548.342497837035,29082.74788999338,28122.365723091905,29176.443766205077,26471
2017-10-15,29038.95807541704,29573.79224934165,28326.85871883253,29714.119195832183,49883
2017-10-16,31272.49783920575,31682.714832563186,30674.713082740316,31045.54886246401,37276
2017-10-17,31568.5064641065,32019.735926811627,31307.017833975802,32621.582334122115,12703
2017-10-18,28278.899988184265,28886.333288661288,27835.425862105305,25951.971392599862,21151
2017-10-19,29926.93622321705,30476.576234990443,29608.135156973254,28948.73600022651,36998
2017-10-20,36426.81107583559,37134.317579770446,36021.880145177114,35694.30523874882,14147
2017-10-21,35182.62951030213,35800.64232767629,34996.48097692554,34526.857492008225,44515
2017-10-22,31308.971009022098,31923.40031587809,30822.66996679149,31577.981369970814,18232
2017-10-23,30114.010434504602,30475.223579459023,29728.204616420735,30346.040676947723,25151
2017-10-24,30360.093980154783,30936.480015318124,29854.10345447514,30675.28643789479,20330
2017-10-25,31840.55391819125,32335.243238021558,31503.066044079504,32317.41911349724,21276
2017-10-26,26931.622304404784,27376.52412405096,26423.33111908758,26171.538649088263,28535
2017-10-27,29227.870387729963,29744.671921783214,28769.362015541996,28253.32953428411,46705
2017-10-28,24994.247778367233,25588.76893182838,24344.052481848372,25311.30352397352,49654
2017-10-29,31197.669367815837,31747.752526916258,30556.533681641275,30693.483708898686,42976
2017-10-30,31941.587819108223,32353.74043897402,31363.053258807195,30685.207782813846,10599
2017-10-31,28550.440613101877,29124.68650446114,28083.101991167998,29327.516040735063,13709
2017-11-01,34721.9602898701,35158.2015356625,34023.42225034407,35838.041815071934,34110
2017-11-02,26322.703010992976,26844.371322889405,25978.006538776957,27568.431722751902,15723
2017-11-03,25606.87535937054,26076.540352622826,25247.231222326907,25756.481536550316,37394
2017-11-04,30673.355455679917,31151.468830506354,30181.733765668825,31174.10113245824,20316
2017-11-05,33141.29490783646,33717.91920534051,32415.89109694435,34237.18948652599,32622
2017-11-06,35051.783074373605,35447.76370239202,34572.01696506061,34538.650442354854,34844
2017-11-07,28623.34721139318,29317.86671882087,28141.671735714106,29511.88935863645,31162
2017-11-08,33236.04250029389,33553.93389336444,32880.23353590507,33456.35948760845,38833
2017-11-09,29884.474591497878,30324.707823172394,29289.88163297084,30615.44391337195,27206
2017-11-10,29482.11810017754,30019.139289171715,28886.800474744607,29630.99251687829,34501
2017-11-11,32650.979812460017,33209.41122910355,32072.072292320026,33687.985180258416,20291
2017-11-12,31956.96863524026,32446.92106318309,31519.890702524997,32135.78764527349,21659
2017-11-13,25270.82352904725,25765.084458747097,24841.49420588455,24083.640281473316,35226
2017-11-14,34429.62104917769,34970.67605771045,34058.93327421819,35591.16235502947,16500
2017-11-15,34140.27406244235,34617.16711469658,33631.88681226626,33382.24946966466,11634
2017-11-16,28123.311895471412,28762.630021264904,27731.35262839926,29125.75846366654,24059
2017-11-17,31187.41060031223,31771.345511735388,30805.152250837156,31115.21629515997,14814
2017-11-18,31482.090558848216,32069.37299394878,31024.459630539284,32422.899347006383,14076
2017-11-19,30782.02129747172,31185.40562513468,30330.936914990143,31689.836189365134,48210
2017-11-20,28349.08453846374,28841.14569602317,27902.882391345935,28693.198917916037,35931
2017-11-21,27985.129896185845,28455.083301313774,27438.48543650182,28391.958150287548,42007
2017-11-22,29923.337787025663,30322.777649456715,29415.433006810636,30261.440680779717,32744
2017-11-23,33518.187057778094,34054.20347617267,33047.0026608292,31907.12725275323,40396
2017-11-24,31630.800463783296,32077.035888005314,31112.49917095215,31725.46463890186,33083
2017-11-25,28888.157003741682,29453.697386726704,28487.309707852146,27995.305662884166,46273
2017-11-26,32315.096131945036,32708.076975655604,31804.568269554067,32452.045846941568,35276
2017-11-27,21454.37213810977,22126.276199393953,20939.31188882531,20540.0181010032,10502
2017-11-28,33446.29710111631,33856.6638352571,33096.60178705206,32498.33554813545,22756
2017-11-29,24780.858663665702,25302.788897385744,24181.289288228665,26064.806265068823,24262
2017-11-30,28912.677175790603,29491.86310682941,28500.8205463133,29768.235086289955,20605
2017-12-01,26640.99031612157,27083.92627310156,26131.959336200925,26637.676248166244,32416
2017-12-02,26115.955572837283,26701.20243718058,25499.51439878376,26263.770493036503,47487
2017-12-03,33482.48036213556,33859.56200235552,32889.91268636417,33284.147541541155,37543
2017-12-04,28596.896396064327,29242.108165982583,28093.463057207442,29052.797496847947,41280
2017-12-05,31039.511645192146,31540.92657168872,30575.761545480353,30498.6681519531,12870
2017-12-06,29859.238263362447,30299.59712256556,29264.48707250489,30654.230473656815,14758
2017-12-07,31431.122481669365,31901.20430442662,30863.652983888504,31228.653008858077,48736
2017-12-08,30230.465673180766,30811.357600120038,29792.302175185177,29894.58807651578,21659
